season,week,game_id,bet_type,bet_line,pick,price,edge_pts,p_raw,won,p_cal
2021,16,2021_16_NYG_PHI,spread,11.0,PHI,-110,1.1365897494506747,0.5348351302791233,1,0.5664380625803688
2021,16,2021_16_PIT_KC,spread,10.5,KC,-110,1.13773579674287,0.5348701657295103,1,0.5664380625803688
2021,16,2021_16_PIT_KC,spread,10.5,PIT,-110,-19.83721684170936,0.06351243413684493,0,0.5664380625803688
2021,16,2021_16_SF_TEN,spread,-3.5,TEN,-110,8.146709730481096,0.7345622068147855,1,0.5692307692307692
2021,16,2021_16_SF_TEN,spread,-3.5,TEN,-110,1.154716158391409,0.5353892351924245,1,0.5664380625803688
2021,16,2021_16_TB_CAR,spread,-11.5,CAR,-110,1.1640790451125067,0.5356754218047908,0,0.5664380625803688
2021,16,2021_16_TB_CAR,spread,-11.5,CAR,-110,24.137186993223608,0.9683235525295198,0,0.6901408450704225
2021,16,2021_16_WAS_DAL,spread,10.5,DAL,-110,1.1380106830788854,0.5348785691528255,1,0.5664380625803688
2021,16,2021_16_WAS_DAL,spread,10.5,WAS,-110,-19.837277079488807,0.06351185709343188,0,0.5664380625803688
2021,16,2021_16_BAL_CIN,spread,-7.5,CIN,-110,-1.1592888686911111,0.46447099274679104,1,0.5664380625803688
2021,16,2021_16_BAL_CIN,spread,-7.5,CIN,-110,-16.141324509143537,0.10718464423673757,1,0.5664380625803688
2021,16,2021_16_BAL_CIN,spread,7.5,BAL,-110,-13.84071113130889,0.14351262555394179,0,0.5664380625803688
2021,16,2021_16_BAL_CIN,spread,7.5,CIN,-110,1.1413245091435371,0.5349798733749449,1,0.5664380625803688
2021,16,2021_16_BUF_NE,spread,-1.0,NE,-110,-1.1515986309211648,0.4647060594279298,0,0.5664380625803688
2021,16,2021_16_BUF_NE,spread,-1.0,NE,-110,-3.148980266596531,0.4043012652964142,0,0.5664380625803688
2021,16,2021_16_BUF_NE,spread,1.0,BUF,-110,-0.8484013690788352,0.4739828405222822,1,0.5664380625803688
2021,16,2021_16_BUF_NE,spread,1.0,NE,-110,1.148980266596531,0.535213902492655,0,0.5664380625803688
2021,16,2021_16_CHI_SEA,spread,-7.0,SEA,-110,-1.1581465416196668,0.46450590935486774,1,0.5664380625803688
2021,16,2021_16_CHI_SEA,spread,-7.0,SEA,-110,-15.141362454215125,0.12206613707842384,1,0.5664380625803688
2021,16,2021_16_CHI_SEA,spread,7.0,CHI,-110,-12.841853458380333,0.16161676068401282,1,0.5664380625803688
2021,16,2021_16_CHI_SEA,spread,7.0,SEA,-110,1.141362454215125,0.5349810333490719,0,0.5664380625803688
2021,16,2021_16_DEN_LV,spread,1.0,LV,-110,-1.148988324226237,0.464785851199783,1,0.5664380625803688
2021,16,2021_16_DEN_LV,spread,1.0,DEN,-110,0.8489083089220235,0.5260326832669981,0,0.5664380625803688
2021,16,2021_16_DET_ATL,spread,7.5,ATL,-110,1.1410408096204314,0.534971200721284,0,0.5664380625803688
2021,16,2021_16_DET_ATL,spread,7.5,DET,-110,-13.840994670180933,0.14350768889620785,1,0.5664380625803688
2021,16,2021_16_DET_ATL,spread,-7.5,ATL,-110,-16.14104080962043,0.10718867197882481,1,0.5664380625803688
2021,16,2021_16_DET_ATL,spread,-7.5,ATL,-110,-1.159005329819066,0.4644796594297122,1,0.5664380625803688
2021,16,2021_16_IND_ARI,spread,-3.0,ARI,-110,-7.147494224768964,0.2912257933856304,0,0.5664380625803688
2021,16,2021_16_IND_ARI,spread,-3.0,ARI,-110,-1.154835217358078,0.4646071255281162,0,0.5664380625803688
2021,16,2021_16_JAX_NYJ,spread,2.5,JAX,-110,-3.8468330651660283,0.3836493169648495,0,0.5664380625803688
2021,16,2021_16_JAX_NYJ,spread,2.5,NYJ,-110,1.1470063750389512,0.5351535636946837,1,0.5664380625803688
2021,16,2021_16_LAC_HOU,spread,-13.5,HOU,-110,1.1667403955064124,0.5357567654540681,1,0.5664380625803688
2021,16,2021_16_LAC_HOU,spread,-13.5,HOU,-110,28.1351261272138,0.9847770506388781,1,0.6901408450704225
2021,16,2021_16_LAC_HOU,spread,13.5,LAC,-110,25.833259604493588,0.9765484307756149,1,0.6901408450704225
2021,16,2021_16_LAC_HOU,spread,13.5,HOU,-110,-1.1351261272137982,0.46520961404737277,0,0.5664380625803688
2021,16,2021_16_LA_MIN,spread,-3.5,MIN,-110,8.147259706605048,0.7345760752594029,0,0.5692307692307692
2021,16,2021_16_LA_MIN,spread,-3.5,MIN,-110,1.1552661345153616,0.5354060463064452,0,0.5664380625803688
2021,16,2021_16_MIA_NO,spread,3.0,NO,-110,-1.1457507400394382,0.4648848195370459,0,0.5664380625803688
2021,16,2021_16_MIA_NO,spread,3.0,MIA,-110,4.847423264844342,0.6453806419431118,1,0.5664380625803688
2021,16,2021_16_MIA_NO,spread,-3.0,NO,-110,7.145750740039438,0.7087282063990381,0,0.5664380625803688
2021,16,2021_16_MIA_NO,spread,-3.0,NO,-110,1.1525767351556577,0.5353238388657672,0,0.5664380625803688
2021,16,2021_16_NYG_PHI,spread,-11.0,PHI,-110,-1.1628171687069315,0.4643631477197183,1,0.5664380625803688
2021,16,2021_16_NYG_PHI,spread,-11.0,PHI,-110,-23.136589749450675,0.03755945099280922,1,0.5664380625803688
2021,16,2021_16_NYG_PHI,spread,11.0,NYG,-110,-20.83718283129307,0.054482759220696064,0,0.5664380625803688
2021,16,2021_16_NYG_PHI,spread,11.0,PHI,-110,1.1365897494506747,0.5348351302791233,1,0.5664380625803688
2021,16,2021_16_PIT_KC,spread,10.5,KC,-110,1.13773579674287,0.5348701657295103,1,0.5664380625803688
2021,16,2021_16_PIT_KC,spread,10.5,PIT,-110,-19.83721684170936,0.06351243413684493,0,0.5664380625803688
2021,16,2021_16_PIT_KC,spread,-10.5,KC,-110,-22.13773579674287,0.04429313432355059,1,0.5664380625803688
2021,16,2021_16_PIT_KC,spread,-10.5,KC,-110,-1.1627831582906403,0.46436418726006407,1,0.5664380625803688
2021,16,2021_16_SF_TEN,spread,-3.5,TEN,-110,8.146709730481096,0.7345622068147855,1,0.5692307692307692
2021,16,2021_16_SF_TEN,spread,-3.5,TEN,-110,1.154716158391409,0.5353892351924245,1,0.5664380625803688
2021,16,2021_16_TB_CAR,spread,-11.5,CAR,-110,1.1640790451125067,0.5356754218047908,0,0.5664380625803688
2021,16,2021_16_TB_CAR,spread,-11.5,CAR,-110,24.137186993223608,0.9683235525295198,0,0.6901408450704225
2021,16,2021_16_WAS_DAL,spread,-10.5,DAL,-110,-22.138010683078885,0.04429115547942403,1,0.5664380625803688
2021,16,2021_16_WAS_DAL,spread,-10.5,DAL,-110,-1.1627229205111913,0.4643660284495938,1,0.5664380625803688
2021,17,2021_17_ARI_DAL,spread,6.5,ARI,-110,-11.84023792216567,0.18120366641051422,1,0.5664380625803688
2021,17,2021_17_ARI_DAL,spread,6.5,DAL,-110,1.1441584232238826,0.5350665048085471,0,0.5664380625803688
2021,17,2021_17_ATL_BUF,spread,14.0,ATL,-110,-26.832671821326436,0.019506408402175768,0,0.5664380625803688
2021,17,2021_17_ATL_BUF,spread,14.0,BUF,-110,1.13401767742541,0.5347564992935919,0,0.5664380625803688
2021,17,2021_17_CAR_NO,spread,7.0,CAR,-110,-12.842586837465706,0.16160294453527246,0,0.5664380625803688
2021,17,2021_17_CAR_NO,spread,7.0,NO,-110,1.1406290751297519,0.5349586140275111,1,0.5664380625803688
2021,17,2021_17_CLE_PIT,spread,-1.0,PIT,-110,3.1489281488116623,0.5956971815594664,1,0.5664380625803688
2021,17,2021_17_CLE_PIT,spread,-1.0,PIT,-110,1.1513666397788664,0.5352868491316426,1,0.5664380625803688
2021,17,2021_17_DEN_LAC,spread,8.0,DEN,-110,-14.840196188080544,0.12681981991743746,0,0.5664380625803688
2021,17,2021_17_DEN_LAC,spread,8.0,LAC,-110,1.1409939830421933,0.5349697692379176,1,0.5664380625803688
2021,17,2021_17_DET_SEA,spread,8.5,DET,-110,-15.840345435221598,0.11151927011863622,0,0.5664380625803688
2021,17,2021_17_DET_SEA,spread,8.5,SEA,-110,1.1396643092659584,0.5349291210674516,1,0.5664380625803688
2021,17,2021_17_HOU_SF,spread,14.0,HOU,-110,-26.833129965219793,0.019504737933242422,0,0.5664380625803688
2021,17,2021_17_HOU_SF,spread,14.0,SF,-110,1.1335595335320523,0.5347424932035716,1,0.5664380625803688
2021,17,2021_17_KC_CIN,spread,-3.5,CIN,-110,1.155724303571661,0.5354200511066008,1,0.5664380625803688
2021,17,2021_17_KC_CIN,spread,-3.5,CIN,-110,8.147717875661348,0.7345876283750745,1,0.5692307692307692
2021,17,2021_17_LV_IND,spread,8.5,IND,-110,1.140580653462866,0.5349571337783374,0,0.5664380625803688
2021,17,2021_17_LV_IND,spread,8.5,LV,-110,-15.839093966909227,0.11153755156913031,1,0.5664380625803688
2021,17,2021_17_MIA_TEN,spread,3.0,MIA,-110,-4.846859298483873,0.35463550281682854,0,0.5664380625803688
2021,17,2021_17_MIA_TEN,spread,3.0,TEN,-110,1.1461348330424768,0.5351269217526784,1,0.5664380625803688
2021,17,2021_17_PHI_WAS,spread,-6.5,WAS,-110,14.143024232742636,0.861685877704304,1,0.6101694915254238
2021,17,2021_17_PHI_WAS,spread,-6.5,WAS,-110,1.1581127292291296,0.535493057124368,1,0.5664380625803688
2021,17,2021_17_ARI_DAL,spread,6.5,ARI,-110,-11.84023792216567,0.18120366641051422,1,0.5664380625803688
2021,17,2021_17_ARI_DAL,spread,6.5,DAL,-110,1.1441584232238826,0.5350665048085471,0,0.5664380625803688
2021,17,2021_17_ATL_BUF,spread,-14.0,BUF,-110,-1.167328178673566,0.46422526927086644,1,0.5664380625803688
2021,17,2021_17_ATL_BUF,spread,-14.0,BUF,-110,-29.134017677425412,0.012510502330335072,1,0.5664380625803688
2021,17,2021_17_CAR_NO,spread,-7.0,NO,-110,-1.1574131625342936,0.464528326117399,1,0.5664380625803688
2021,17,2021_17_CAR_NO,spread,-7.0,NO,-110,-15.140629075129752,0.1220775588479378,1,0.5664380625803688
2021,17,2021_17_CAR_NO,spread,7.0,CAR,-110,-12.842586837465706,0.16160294453527246,0,0.5664380625803688
2021,17,2021_17_CAR_NO,spread,7.0,NO,-110,1.1406290751297519,0.5349586140275111,1,0.5664380625803688
2021,17,2021_17_CLE_PIT,spread,-1.0,PIT,-110,3.1489281488116623,0.5956971815594664,1,0.5664380625803688
2021,17,2021_17_CLE_PIT,spread,-1.0,PIT,-110,1.1513666397788664,0.5352868491316426,1,0.5664380625803688
2021,17,2021_17_DEN_LAC,spread,-8.0,LAC,-110,-1.1598038119194554,0.4644552529738732,1,0.5664380625803688
2021,17,2021_17_DEN_LAC,spread,-8.0,LAC,-110,-17.140993983042193,0.09366180673143576,1,0.5664380625803688
2021,17,2021_17_DEN_LAC,spread,8.0,DEN,-110,-14.840196188080544,0.12681981991743746,0,0.5664380625803688
2021,17,2021_17_DEN_LAC,spread,8.0,LAC,-110,1.1409939830421933,0.5349697692379176,1,0.5664380625803688
2021,17,2021_17_DET_SEA,spread,-8.5,SEA,-110,-1.1596545647784016,0.4644598148615383,1,0.5664380625803688
2021,17,2021_17_DET_SEA,spread,-8.5,SEA,-110,-18.13966430926596,0.08145383545793666,1,0.5664380625803688
2021,17,2021_17_DET_SEA,spread,8.5,DET,-110,-15.840345435221598,0.11151927011863622,0,0.5664380625803688
2021,17,2021_17_DET_SEA,spread,8.5,SEA,-110,1.1396643092659584,0.5349291210674516,1,0.5664380625803688
2021,17,2021_17_HOU_SF,spread,-14.0,SF,-110,-1.1668700347802066,0.46423927218527383,1,0.5664380625803688
2021,17,2021_17_HOU_SF,spread,-14.0,SF,-110,-29.13355953353205,0.012511643574427689,1,0.5664380625803688
2021,17,2021_17_HOU_SF,spread,14.0,HOU,-110,-26.833129965219793,0.019504737933242422,0,0.5664380625803688
2021,17,2021_17_HOU_SF,spread,14.0,SF,-110,1.1335595335320523,0.5347424932035716,1,0.5664380625803688
2021,17,2021_17_JAX_NE,spread,-17.5,NE,-110,-1.1707017437182827,0.4641221594889842,1,0.5664380625803688
2021,17,2021_17_JAX_NE,spread,-17.5,NE,-110,-36.12946392113095,0.0027247359314224173,1,0.5664380625803688
2021,17,2021_17_LA_BAL,spread,-7.0,BAL,-110,1.159167476050519,0.5355252967533669,1,0.5664380625803688
2021,17,2021_17_LA_BAL,spread,-7.0,BAL,-110,15.142563407533924,0.877952565150359,1,0.6101694915254238
2021,17,2021_17_LV_IND,spread,8.5,IND,-110,1.140580653462866,0.5349571337783374,0,0.5664380625803688
2021,17,2021_17_LV_IND,spread,8.5,LV,-110,-15.839093966909227,0.11153755156913031,1,0.5664380625803688
2021,17,2021_17_MIA_TEN,spread,-3.0,TEN,-110,-1.1531407015161266,0.4646589221298091,1,0.5664380625803688
2021,17,2021_17_MIA_TEN,spread,-3.0,TEN,-110,-7.146134833042477,0.29126165937473236,1,0.5664380625803688
2021,17,2021_17_MIA_TEN,spread,3.0,MIA,-110,-4.846859298483873,0.35463550281682854,0,0.5664380625803688
2021,17,2021_17_MIA_TEN,spread,3.0,TEN,-110,1.1461348330424768,0.5351269217526784,1,0.5664380625803688
2021,17,2021_17_MIN_GB,spread,13.0,GB,-110,1.1343862150954251,0.5347677659666628,1,0.5664380625803688
2021,17,2021_17_MIN_GB,spread,13.0,MIN,-110,-24.83466421574169,0.028043516779208078,0,0.5664380625803688
2021,17,2021_17_MIN_GB,spread,-13.0,GB,-110,-27.134386215095425,0.018432297626763905,1,0.5664380625803688
2021,17,2021_17_MIN_GB,spread,-13.0,GB,-110,-1.1653357842583123,0.4642861660253475,1,0.5664380625803688
2021,17,2021_17_NYG_CHI,spread,7.0,CHI,-110,1.1405374652873022,0.5349558135164576,1,0.5664380625803688
2021,17,2021_17_NYG_CHI,spread,7.0,NYG,-110,-12.843013615639334,0.16159490480393895,0,0.5664380625803688
2021,17,2021_17_NYG_CHI,spread,-7.0,CHI,-110,-15.140537465287302,0.12207898564779551,1,0.5664380625803688
2021,17,2021_17_NYG_CHI,spread,-7.0,CHI,-110,-1.1569863843606658,0.46454137124395495,1,0.5664380625803688
2021,17,2021_17_PHI_WAS,spread,6.5,WAS,-110,-1.1430242327426363,0.4649681666669801,0,0.5664380625803688
2021,17,2021_17_PHI_WAS,spread,6.5,PHI,-110,11.84188727077087,0.8188297625655132,1,0.6101694915254238
2021,17,2021_17_PHI_WAS,spread,-6.5,WAS,-110,14.143024232742636,0.861685877704304,1,0.6101694915254238
2021,17,2021_17_PHI_WAS,spread,-6.5,WAS,-110,1.1581127292291296,0.535493057124368,1,0.5664380625803688
2021,17,2021_17_TB_NYJ,spread,-14.5,NYJ,-110,1.1682996684265827,0.5358044236288521,1,0.5664380625803688
2021,17,2021_17_TB_NYJ,spread,-14.5,NYJ,-110,30.133989190298657,0.9897753168753669,1,0.6901408450704225
2021,18,2021_18_CIN_CLE,spread,6.5,CIN,-110,-11.842987260839656,0.18114794499747705,1,0.5664380625803688
2021,18,2021_18_CIN_CLE,spread,6.5,CLE,-110,1.1414090845498945,0.534982458829751,0,0.5664380625803688
2021,18,2021_18_DAL_PHI,spread,-6.5,PHI,-110,14.143299119078652,0.8616905454113626,0,0.6101694915254238
2021,18,2021_18_DAL_PHI,spread,-6.5,PHI,-110,1.158387615565145,0.5355014593845123,0,0.5664380625803688
2021,18,2021_18_GB_DET,spread,-4.0,DET,-110,1.155221122908321,0.5354046704395312,1,0.5664380625803688
2021,18,2021_18_GB_DET,spread,-4.0,DET,-110,9.146034331542836,0.7591406993454375,1,0.6101694915254238
2021,18,2021_18_KC_DEN,spread,-11.5,DEN,-110,1.1640790451125067,0.5356754218047908,1,0.5664380625803688
2021,18,2021_18_KC_DEN,spread,-11.5,DEN,-110,24.136851853987597,0.9683217176070168,1,0.6901408450704225
2021,18,2021_18_NE_MIA,spread,-6.0,MIA,-110,1.1568745387638,0.5354552100182878,1,0.5664380625803688
2021,18,2021_18_NE_MIA,spread,-6.0,MIA,-110,13.142966312653503,0.8439911649731502,1,0.6101694915254238
2021,18,2021_18_NO_ATL,spread,-4.5,ATL,-110,1.1549013096732113,0.5353948947166368,0,0.5664380625803688
2021,18,2021_18_NO_ATL,spread,-4.5,ATL,-110,10.144534307329248,0.7824071999462803,0,0.6101694915254238
2021,18,2021_18_NYJ_BUF,spread,16.0,BUF,-110,1.1309899087470576,0.5346639354364341,1,0.5664380625803688
2021,18,2021_18_NYJ_BUF,spread,16.0,NYJ,-110,-30.830977858828412,0.008855298747089513,0,0.5664380625803688
2021,18,2021_18_PIT_BAL,spread,3.0,BAL,-110,1.1461348330424768,0.5351269217526784,0,0.5664380625803688
2021,18,2021_18_PIT_BAL,spread,3.0,PIT,-110,-4.846524174368409,0.3546450965949891,1,0.5664380625803688
2021,18,2021_18_SEA_ARI,spread,5.5,ARI,-110,1.1444350266631336,0.5350749603578971,0,0.5664380625803688
2021,18,2021_18_SEA_ARI,spread,5.5,SEA,-110,-9.842322107931821,0.2244944676515765,1,0.5664380625803688
2021,18,2021_18_TEN_HOU,spread,-10.5,HOU,-110,1.162610978140009,0.5356305499892909,1,0.5664380625803688
2021,18,2021_18_TEN_HOU,spread,-10.5,HOU,-110,22.138079416753687,0.9557093393075107,1,0.6901408450704225
2021,18,2021_18_CHI_MIN,spread,-3.5,MIN,-110,-1.1549736571278562,0.4646028938387162,1,0.5664380625803688
2021,18,2021_18_CHI_MIN,spread,-3.5,MIN,-110,-8.14645223174465,0.2654442865152218,1,0.5664380625803688
2021,18,2021_18_CIN_CLE,spread,-6.5,CLE,-110,-1.1570127391603426,0.46454056566815544,1,0.5664380625803688
2021,18,2021_18_CIN_CLE,spread,-6.5,CLE,-110,-14.141409084549895,0.1383415504864372,1,0.5664380625803688
2021,18,2021_18_CIN_CLE,spread,6.5,CIN,-110,-11.842987260839656,0.18114794499747705,1,0.5664380625803688
2021,18,2021_18_CIN_CLE,spread,6.5,CLE,-110,1.1414090845498945,0.534982458829751,0,0.5664380625803688
2021,18,2021_18_DAL_PHI,spread,6.5,PHI,-110,-1.1432991190786517,0.4649597635435749,0,0.5664380625803688
2021,18,2021_18_DAL_PHI,spread,6.5,DAL,-110,11.841612384434855,0.8188241914411083,1,0.6101694915254238
2021,18,2021_18_DAL_PHI,spread,-6.5,PHI,-110,14.143299119078652,0.8616905454113626,0,0.6101694915254238
2021,18,2021_18_DAL_PHI,spread,-6.5,PHI,-110,1.158387615565145,0.5355014593845123,0,0.5664380625803688
2021,18,2021_18_GB_DET,spread,-4.0,DET,-110,1.155221122908321,0.5354046704395312,1,0.5664380625803688
2021,18,2021_18_GB_DET,spread,-4.0,DET,-110,9.146034331542836,0.7591406993454375,1,0.6101694915254238
2021,18,2021_18_GB_DET,spread,4.0,GB,-110,6.844778877091679,0.7007370244601802,0,0.5664380625803688
2021,18,2021_18_GB_DET,spread,4.0,DET,-110,-1.1460343315428352,0.46487615046181413,1,0.5664380625803688
2021,18,2021_18_IND_JAX,spread,14.0,JAX,-110,-1.133633780665841,0.4652552369563328,1,0.5664380625803688
2021,18,2021_18_IND_JAX,spread,14.0,IND,-110,26.8335707155589,0.9804968690012181,0,0.6901408450704225
2021,18,2021_18_IND_JAX,spread,-14.0,JAX,-110,29.13363378066584,0.987488541382543,1,0.6901408450704225
2021,18,2021_18_IND_JAX,spread,-14.0,JAX,-110,1.1664292844411008,0.5357472564828683,1,0.5664380625803688
2021,18,2021_18_KC_DEN,spread,-11.5,DEN,-110,1.1640790451125067,0.5356754218047908,1,0.5664380625803688
2021,18,2021_18_KC_DEN,spread,-11.5,DEN,-110,24.136851853987597,0.9683217176070168,1,0.6901408450704225
2021,18,2021_18_KC_DEN,spread,11.5,KC,-110,21.83592095488749,0.9534908095696439,1,0.6901408450704225
2021,18,2021_18_KC_DEN,spread,11.5,DEN,-110,-1.1368518539875971,0.4651568569819007,0,0.5664380625803688
2021,18,2021_18_LAC_LV,spread,3.5,LV,-110,-1.1470786074273809,0.4648442282591758,0,0.5664380625803688
2021,18,2021_18_LAC_LV,spread,3.5,LAC,-110,5.844914964662307,0.6735037448155035,1,0.5664380625803688
2021,18,2021_18_NE_MIA,spread,-6.0,MIA,-110,1.1568745387638,0.5354552100182878,1,0.5664380625803688
2021,18,2021_18_NE_MIA,spread,-6.0,MIA,-110,13.142966312653503,0.8439911649731502,1,0.6101694915254238
2021,18,2021_18_NE_MIA,spread,6.0,NE,-110,10.8431254612362,0.7978838998573325,0,0.6101694915254238
2021,18,2021_18_NE_MIA,spread,6.0,MIA,-110,-1.1429663126535026,0.46496993725409436,1,0.5664380625803688
2021,18,2021_18_NO_ATL,spread,-4.5,ATL,-110,1.1549013096732113,0.5353948947166368,0,0.5664380625803688
2021,18,2021_18_NO_ATL,spread,-4.5,ATL,-110,10.144534307329248,0.7824071999462803,0,0.6101694915254238
2021,18,2021_18_NYJ_BUF,spread,16.0,BUF,-110,1.1309899087470576,0.5346639354364341,1,0.5664380625803688
2021,18,2021_18_NYJ_BUF,spread,16.0,NYJ,-110,-30.830977858828412,0.008855298747089513,0,0.5664380625803688
2021,18,2021_18_NYJ_BUF,spread,-16.0,BUF,-110,-33.130989908747054,0.005408779927322693,1,0.5664380625803688
2021,18,2021_18_NYJ_BUF,spread,-16.0,BUF,-110,-1.1690221411715864,0.4641734946300879,1,0.5664380625803688
2021,18,2021_18_PIT_BAL,spread,3.0,BAL,-110,1.1461348330424768,0.5351269217526784,0,0.5664380625803688
2021,18,2021_18_PIT_BAL,spread,3.0,PIT,-110,-4.846524174368409,0.3546450965949891,1,0.5664380625803688
2021,18,2021_18_PIT_BAL,spread,-3.0,BAL,-110,-7.146134833042477,0.29126165937473236,0,0.5664380625803688
2021,18,2021_18_PIT_BAL,spread,-3.0,BAL,-110,-1.1534758256315911,0.4646486782769941,0,0.5664380625803688
2021,18,2021_18_SEA_ARI,spread,-5.5,ARI,-110,-12.144435026663134,0.17510364031169107,0,0.5664380625803688
2021,18,2021_18_SEA_ARI,spread,-5.5,ARI,-110,-1.157677892068179,0.4645202342741208,0,0.5664380625803688
2021,18,2021_18_SF_LA,spread,-3.0,LA,-110,-7.147219328800502,0.2912330460336548,0,0.5664380625803688
2021,18,2021_18_SF_LA,spread,-3.0,LA,-110,-1.154560321389616,0.46461552828695113,0,0.5664380625803688
2021,18,2021_18_TEN_HOU,spread,-10.5,HOU,-110,1.162610978140009,0.5356305499892909,1,0.5664380625803688
2021,18,2021_18_TEN_HOU,spread,-10.5,HOU,-110,22.138079416753687,0.9557093393075107,1,0.6901408450704225
2021,18,2021_18_TEN_HOU,spread,10.5,TEN,-110,19.83738902185999,0.9364892152395089,1,0.6901408450704225
2021,18,2021_18_TEN_HOU,spread,10.5,HOU,-110,-1.138079416753687,0.4651193296241543,0,0.5664380625803688
2021,18,2021_18_WAS_NYG,spread,-6.0,NYG,-110,1.155957921057305,0.5354271920481719,0,0.5664380625803688
2021,18,2021_18_WAS_NYG,spread,-6.0,NYG,-110,13.142049694947008,0.8439742908654175,0,0.6101694915254238
2021,18,2021_18_WAS_NYG,spread,6.0,WAS,-110,10.844042078942696,0.7979037641342024,1,0.6101694915254238
2021,18,2021_18_WAS_NYG,spread,6.0,NYG,-110,-1.1420496949470085,0.4649979578747658,0,0.5664380625803688
2021,19,2021_19_LV_CIN,spread,6.0,CIN,-110,1.1439302559656968,0.5350595299031972,1,0.5664380625803688
2021,19,2021_19_LV_CIN,spread,6.0,LV,-110,-10.841646445835165,0.20214815475950615,0,0.5664380625803688
2021,19,2021_19_NE_BUF,spread,4.5,BUF,-110,1.1447119217898223,0.5350834248080393,1,0.5664380625803688
2021,19,2021_19_NE_BUF,spread,4.5,NE,-110,-7.844741202508784,0.27310746718127055,0,0.5664380625803688
2021,19,2021_19_PHI_TB,spread,7.5,PHI,-110,-13.840444903463588,0.1435172609160344,0,0.5664380625803688
2021,19,2021_19_PHI_TB,spread,7.5,TB,-110,1.1415905763377765,0.5349880069957467,1,0.5664380625803688
2021,19,2021_19_SF_DAL,spread,3.0,DAL,-110,1.1479676936409637,0.5351829498117553,0,0.5664380625803688
2021,19,2021_19_SF_DAL,spread,3.0,SF,-110,-4.845026437885387,0.354687974228992,1,0.5664380625803688
2021,19,2021_19_ARI_LA,spread,4.0,ARI,-110,-6.843798521108919,0.29928916704936626,0,0.5664380625803688
2021,19,2021_19_ARI_LA,spread,4.0,LA,-110,1.1464996900527007,0.5351380749914817,1,0.5664380625803688
2021,19,2021_19_LV_CIN,spread,6.0,CIN,-110,1.1439302559656968,0.5350595299031972,1,0.5664380625803688
2021,19,2021_19_LV_CIN,spread,6.0,LV,-110,-10.841646445835165,0.20214815475950615,0,0.5664380625803688
2021,19,2021_19_NE_BUF,spread,4.5,BUF,-110,1.1447119217898223,0.5350834248080393,1,0.5664380625803688
2021,19,2021_19_NE_BUF,spread,4.5,NE,-110,-7.844741202508784,0.27310746718127055,0,0.5664380625803688
2021,19,2021_19_NE_BUF,spread,-4.5,BUF,-110,-10.144711921789822,0.21758878018233369,1,0.5664380625803688
2021,19,2021_19_NE_BUF,spread,-4.5,BUF,-110,-1.155258797491216,0.4645941779638738,1,0.5664380625803688
2021,19,2021_19_PHI_TB,spread,-7.5,TB,-110,-1.159555096536411,0.46446285521011865,1,0.5664380625803688
2021,19,2021_19_PHI_TB,spread,-7.5,TB,-110,-16.141590576337776,0.10718086692372175,1,0.5664380625803688
2021,19,2021_19_PHI_TB,spread,7.5,PHI,-110,-13.840444903463588,0.1435172609160344,0,0.5664380625803688
2021,19,2021_19_PHI_TB,spread,7.5,TB,-110,1.1415905763377765,0.5349880069957467,1,0.5664380625803688
2021,19,2021_19_PIT_KC,spread,13.0,KC,-110,1.1351193017349885,0.5347901772902051,1,0.5664380625803688
2021,19,2021_19_PIT_KC,spread,13.0,PIT,-110,-24.834266253217592,0.02804548624797476,0,0.5664380625803688
2021,19,2021_19_PIT_KC,spread,-13.0,KC,-110,-27.13511930173499,0.018429750441326442,1,0.5664380625803688
2021,19,2021_19_PIT_KC,spread,-13.0,KC,-110,-1.1657337467824096,0.46427400238984917,1,0.5664380625803688
2021,19,2021_19_SF_DAL,spread,3.0,DAL,-110,1.1479676936409637,0.5351829498117553,0,0.5664380625803688
2021,19,2021_19_SF_DAL,spread,3.0,SF,-110,-4.845026437885387,0.354687974228992,1,0.5664380625803688
2021,1,2021_01_JAX_HOU,spread,-3.5,HOU,-110,0.5773580791957045,0.5177120655076873,1,0.5664380625803688
2021,1,2021_01_JAX_HOU,spread,-3.5,HOU,-110,7.573354865240548,0.7199071691906265,1,0.5664380625803688
2021,1,2021_01_PIT_BUF,spread,6.5,BUF,-110,0.571620958227375,0.5175361773286297,0,0.5664380625803688
2021,1,2021_01_PIT_BUF,spread,6.5,PIT,-110,-12.420577214467402,0.1696803930333487,1,0.5664380625803688
2021,1,2021_01_ARI_TEN,spread,2.5,ARI,-110,-4.4223626902982005,0.3668598321787515,1,0.5664380625803688
2021,1,2021_01_ARI_TEN,spread,2.5,TEN,-110,0.5745570298042892,0.5176261915962044,0,0.5664380625803688
2021,1,2021_01_BAL_LV,spread,3.0,LV,-110,-0.5740667817993694,0.4823888383956845,1,0.5664380625803688
2021,1,2021_01_BAL_LV,spread,3.0,BAL,-110,5.422520220642521,0.66170356259568,0,0.5664380625803688
2021,1,2021_01_CHI_LA,spread,-9.5,LA,-110,-0.5811125279291325,0.4821728327783132,1,0.5664380625803688
2021,1,2021_01_CHI_LA,spread,-9.5,LA,-110,-19.569769485646617,0.06611488915820263,1,0.5664380625803688
2021,1,2021_01_CLE_KC,spread,-5.5,KC,-110,-0.5795047900621508,0.4822221216929853,1,0.5664380625803688
